key,collection_date,Calibration Log Reviewed and Calibration Confirmed [f:5509],Comments [f:5494],Conductivity [p:3545],Dissolved oxygen (DO) [p:3546],Kit [f:5495],Site Condition - Base Flow [f:5504],Site Condition - Dry Ground [f:5506],Site Condition - Greatly Elevated Flow [f:5493],Site Condition - Muddy/Wet Ground [f:5507],Site Condition - Slightly Elevated Flow [f:5503],Site Condition - Snow/Ice On Ground [f:5505],Site Conditions - Other [f:5508],"Temperature, water [p:3547]",Volunteer Lead [f:5502],Weather - Broken Clouds (50-90% Cover) [f:5515],Weather - Fog [f:5510],Weather - Heavy Precipitation [f:5511],Weather - Light Precipitation [f:5513],Weather - Moderate Precipitation [f:5512],Weather - Overcast (90-100% Cover) [f:5514],Weather - Scattered Clouds (10-50% Cover) [f:5516],pH [p:3544],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
47df2e341d6b305fed47e5be9bc6ee97,2012-08-23,,,817.0,5.27,,,,,,,,,18.2,,,,,,,,,,42.096145,-83.278192,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW08,Aspen Blvd.
37ea31bcb4868fb2b7c24346a1ef07b8,2012-08-23,,,703.0,7.61,,,,,,,,,19.95,,,,,,,,,,42.087996,-83.244023,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW09,Maguire St.
4a0a87921feb3af7ffcae5a83251a5f6,2012-08-27,,,691.0,,,,,,,,,,26.5,,,,,,,,,7.47,42.524906,-83.788047,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,SO01,South Third St.
34b947d66234a9fadcf7ab00f418795c,2012-08-27,,,519.0,,,,,,,,,,26.7,,,,,,,,,8.17,42.516711,-83.802728,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,SO06,Hartford Rd.
836f9d55b1c202a921c85841e2895138,2012-08-27,,,534.0,,,,,,,,,,25.7,,,,,,,,,7.97,42.512856,-83.677367,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,HR03,Kent Lake Dam Spillway
bd263857bd155e7c44935c871183b2a3,2012-08-27,,,787.0,,,,,,,,,,23.3,,,,,,,,,7.65,42.516711,-83.709214,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,WC01,Grand River Ave.
adcbe59e5f108bebbf13ff1412b6f189,2012-08-27,,,386.0,,,,,,,,,,27.4,,,,,,,,,7.83,42.463539,-83.849761,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,CC01,Kress Rd. and M-36
defdad7826b188bcbd41c684e88faf40,2012-08-29,,,600.0,,,,,,,,,,22.0,,,,,,,,,7.39,42.46529,-83.80019,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,COL01,Hamburg Rd
cd1f455103121a7f7c6d38fb84a4feaa,2012-08-29,,,724.0,,,,,,,,,,20.5,,,,,,,,,7.53,42.468771,-83.744123,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,COL02B,Silver Lake Road
56693d92f75da283508e6c1d8393ec2a,2012-09-09,,,757.0,4.62,,,,,,,,,18.6,,,,,,,,,6.0,42.290509,-83.73493,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH05B,Broadway St.
c3a71554687379430436923377a82206,2012-09-09,,,879.0,4.58,,,,,,,,,16.7,,,,,,,,,7.56,42.28994,-83.74597,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH04,Main St.
9a7ab7e7a3273170f6e976ae073ee3df,2012-09-10,,,471.0,7.61,,,,,,,,,18.2,,,,,,,,,7.45,42.233034,-83.219883,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW04,Reeck Rd.
70dc6d3105bb99d871d8a4d2f9a92653,2012-09-10,,,602.0,,,,,,,,,,19.4,,,,,,,,,7.64,42.182306,-83.213011,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW01,Grange Rd
db2cb444786d990222bedfe9805e30a9,2012-09-10,,,752.0,6.35,,,,,,,,,16.4,,,,,,,,,7.075,42.269485,-83.290433,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW05,"Beech Daly Rd.
Near USGS station"
e01b9b76b316d91a12e5653d440a68c9,2012-09-10,,,643.0,,,,,,,,,,18.5,,,,,,,,,7.67,42.181815,-83.2477,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW02,Racho Rd.
d69906e7711afc08e3b19b486ca5fb20,2012-09-12,,,560.0,7.55,,,,,,,,,17.2,,,,,,,,,7.44,42.185671,-83.43126,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW06,L Huron Metropark
82062b989f095cdbd416d234176bdbb7,2012-09-13,,,1075.0,7.08,,,,,,,,,20.3,,,,,,,,,7.28,42.087996,-83.244023,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW09,Maguire St.
3d5e1fd707e9ec7d4ca076444655b826,2012-09-13,,,968.0,3.54,,,,,,,,,18.2,,,,,,,,,7.22,42.096145,-83.278192,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW08,Aspen Blvd.
d44bb27237b1ab706ca33fa8a780168b,2012-09-13,,,977.0,3.24,,,,,,,,,19.3,,,,,,,,,7.26,42.126859,-83.242513,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW03,Hall Rd. at Van Horn Rd.
d0bee7f1a89a8867d5aaaa5acd38cb86,2012-09-17,,,803.0,,,,,,,,,,19.8,,,,,,,,,7.82,42.516711,-83.709214,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,WC01,Grand River Ave.
ecc95c7e2abde97303d3e34c3662472e,2012-09-17,,,512.0,,,,,,,,,,21.9,,,,,,,,,7.66,42.512856,-83.677367,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,HR03,Kent Lake Dam Spillway
a498eb92801a8d183fe0fff2a866a21d,2012-09-18,,,525.0,,,,,,,,,,20.3,,,,,,,,,8.04,42.516711,-83.802728,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,SO06,Hartford Rd.
d672a2c79872c73c777d3c86589f890d,2012-09-18,,,386.0,,,,,,,,,,20.7,,,,,,,,,7.07,42.463539,-83.849761,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,CC01,Kress Rd. and M-36
ce97bcdecf44af8eb7107c55df7d842f,2012-09-18,,,633.0,,,,,,,,,,18.7,,,,,,,,,7.22,42.524906,-83.788047,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,SO01,South Third St.
bcd07adeb38f7879e167749597fa82f3,2012-09-18,,,591.0,,,,,,,,,,15.7,,,,,,,,,7.55,42.46529,-83.80019,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,COL01,Hamburg Rd
aadcb4ee8b25665d769d8ded591bd38b,2012-09-18,,,730.0,,,,,,,,,,13.2,,,,,,,,,7.5,42.468771,-83.744123,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,COL02B,Silver Lake Road
88dda06d3a3b3768c03dcbf45f205e85,2012-09-23,,,679.0,5.67,,,,,,,,,13.5,,,,,,,,,7.6,42.290509,-83.73493,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH05B,Broadway St.
59e38f0f3a9180fed6f152a588e9d81a,2012-09-23,,,848.0,4.76,,,,,,,,,15.0,,,,,,,,,7.58,42.28994,-83.74597,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH04,Main St.
66c0cc0211156c1f15c6b18303343c7e,2012-09-24,,,689.0,8.69,,,,,,,,,13.0,,,,,,,,,,42.181815,-83.2477,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW02,Racho Rd.
1e599bcda5102f2bb434d6205dd7c680,2012-09-24,,,708.0,,,,,,,,,,12.5,,,,,,,,,7.28,42.260992,-83.676586,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH09,Shetland Dr.
b7ae476d29ab18fe61594f96fb6d7e25,2012-09-24,,,474.0,,,,,,,,,,11.8,,,,,,,,,7.51,42.26079,-83.61227,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH10,Clark Rd.
b3cda4ba79ad3e613174311a4b525441,2012-09-24,,,799.0,8.15,,,,,,,,,15.9,,,,,,,,,,42.182306,-83.213011,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW01,Grange Rd
6a8580b65bab49852be72f5f1390d494,2012-09-25,,,1300.0,,,,,,,,,,13.9,,,,,,,,,7.72,42.280368,-83.698412,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH08B,Huron Pkwy
2b27353b7b417b1f43274f638a4fe9d3,2012-09-25,,,0.871,6.03,,,,,,,,,13.4,,,,,,,,,,42.269485,-83.290433,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW05,"Beech Daly Rd.
Near USGS station"
edf05e1896a795579d1d36cca337e94a,2012-09-25,,,724.0,7.83,,,,,,,,,13.9,,,,,,,,,,42.233034,-83.219883,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW04,Reeck Rd.
e04367901b6baed422d6e784d7d6399b,2012-09-25,,,1050.0,5.44,,,,,,,,,15.7,,,,,,,,,7.92,42.265596,-83.689378,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH07,Chalmers
0689755c955a47837b0519dfb5504c93,2012-09-25,,,585.0,,,,,,,,,,13.5,,,,,,,,,7.94,42.273328,-83.66399,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH06,Geddes Road
34fc13fc8af7480fe85aaf787ed736d3,2012-09-26,,,787.0,,,,,,,,,,15.4,,,,,,,,,7.84,42.317638,-83.796116,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH03,Wagner Road
2c1f9dce03e5fa630efbda960eb0832a,2012-09-26,,,572.0,,,,,,,,,,14.2,,,,,,,,,7.63,42.29989,-83.89849,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH02B,Parker Rd.
2df8e17194c6491c487fca44ba5b7be4,2012-09-26,,,556.0,8.3,,,,,,,,,15.9,,,,,,,,,,42.185671,-83.43126,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW06,L Huron Metropark
a9630f82775dde80e49dd6d06bba3430,2012-09-26,,,437.0,,,,,,,,,,17.7,,,,,,,,,7.9,42.332866,-83.818232,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,BC01,Huron River Drive
6b0abe669b6ca5080317b7a8fb1f3c27,2012-09-27,,,512.0,,,,,,,,,,16.1,,,,,,,,,7.75,42.38673,-83.91101,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH01,N. Territorial Rd.
b520ca73849994999e1ace22112f44b2,2012-09-27,,,840.0,4.1,,,,,,,,,14.9,,,,,,,,,,42.126859,-83.242513,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW03,Hall Rd. at Van Horn Rd.
002def884264a83f13f99f7f028fd735,2012-09-27,,,1242.0,4.65,,,,,,,,,13.7,,,,,,,,,,42.096145,-83.278192,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW08,Aspen Blvd.
2b6dedd785b6c5e628bf6ceba256d3de,2012-09-27,,,601.0,8.58,,,,,,,,,14.7,,,,,,,,,,42.087996,-83.244023,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW09,Maguire St.
f5bdad5223d404c43d38c1dddb3bc100,2013-04-07,,,607.0,,,,,,,,,,7.4,,,,,,,,,7.4,42.38673,-83.91101,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH01,N. Territorial Rd.
5b78f3757d4550c5d3e902525b315d44,2013-04-08,,,808.0,,,,,,,,,,9.7,,,,,,,,,7.85,42.317638,-83.796116,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH03,Wagner Road
e7d97878581769ba8585306c5d5cf634,2013-04-08,,,1790.0,,,,,,,,,,7.1,,,,,,,,,7.91,42.260992,-83.676586,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH09,Shetland Dr.
e548f4dcd1e52380441aa6936721c86d,2013-04-08,,,552.0,,,,,,,,,,6.3,,,,,,,,,7.73,42.26079,-83.61227,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH10,Clark Rd.
980e0cc2af10f661dda140f84e71359a,2013-04-09,,,631.0,,,,,,,,,,10.0,,,,,,,,,8.21,42.273328,-83.66399,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH06,Geddes Road
ff3933598da04b1d2c68b4616aaee3b1,2013-04-09,,,1560.0,,,,,,,,,,10.0,,,,,,,,,8.3,42.280368,-83.698412,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH08B,Huron Pkwy
307c3b764d67761a4f137a7c8ef6f98a,2013-04-10,,,582.0,,,,,,,,,,8.4,,,,,,,,,7.68,42.29989,-83.89849,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH02B,Parker Rd.
14666308d93dd74b1eb5a2f610371f1f,2013-04-10,,,1590.0,,,,,,,,,,9.3,,,,,,,,,8.15,42.265596,-83.689378,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH07,Chalmers
a8c191295074b904301df14929143370,2013-04-11,,,665.0,,,,,,,,,,6.8,,,,,,,,,8.0,42.28994,-83.74597,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH04,Main St.
806ae979afdd71908e932f98396ed6cb,2013-04-11,,,1100.0,,,,,,,,,,6.0,,,,,,,,,8.3,42.290509,-83.73493,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH05B,Broadway St.
801eaf09442842ed0b6fe6e63e8a2128,2013-04-14,,,937.0,12.62,,,,,,,,,6.85,,,,,,,,,,42.269485,-83.290433,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW05,"Beech Daly Rd.
Near USGS station"
906c4ebf375902582f5181c1a7553808,2013-04-14,,,1039.0,12.5,,,,,,,,,6.45,,,,,,,,,,42.233034,-83.219883,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW04,Reeck Rd.
7bbf4cf0ce195954a72c32ecc7988633,2013-04-15,,,665.0,11.59,,,,,,,,,9.3,,,,,,,,,,42.182306,-83.213011,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW01,Grange Rd
67555ba56e70b93d9ea9dd6c44d72308,2013-04-15,,,881.0,13.86,,,,,,,,,10.9,,,,,,,,,,42.181815,-83.2477,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW02,Racho Rd.
deffcd5de166632a82bcf8bdc91796b6,2013-04-16,,,548.0,11.27,,,,,,,,,10.7,,,,,,,,,,42.185671,-83.43126,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW06,L Huron Metropark
2b7de9dffa8d54b27eca11a178f98eaf,2013-04-17,,,0.815,9.05,,,,,,,,,9.6,,,,,,,,,,42.126859,-83.242513,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW03,Hall Rd. at Van Horn Rd.
0f0acaeba370945e9b72559593d6262f,2013-04-17,,,710.0,11.14,,,,,,,,,11.0,,,,,,,,,,42.087996,-83.244023,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW09,Maguire St.
c3588a34cf927cf73fbf43a5b07a1edb,2013-04-17,,,695.0,10.78,,,,,,,,,10.3,,,,,,,,,,42.096145,-83.278192,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW08,Aspen Blvd.
8829765a664c59a5ea9dff350df85cc3,2013-04-21,,,550.0,,,,,,,,,,7.0,,,,,,,,,6.0,42.38673,-83.91101,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH01,N. Territorial Rd.
d801c0621f9b8f94d8ea24075df6d1ba,2013-04-22,,,560.0,,,,,,,,,,12.0,,,,,,,,,7.0,42.317638,-83.796116,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH03,Wagner Road
6c9dd0ceab8de1907d15719963acc8bc,2013-04-22,,,290.0,,,,,,,,,,7.0,,,,,,,,,7.1,42.26079,-83.61227,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH10,Clark Rd.
1d5126fd63f9a67106bfc90d544f6fd9,2013-04-22,,,600.0,,,,,,,,,,8.0,,,,,,,,,7.0,42.260992,-83.676586,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH09,Shetland Dr.
89a1d0e0b66557282e299f259d05312c,2013-04-23,,,1.5,,,,,,,,,,14.0,,,,,,,,,7.6,42.280368,-83.698412,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH08B,Huron Pkwy
9f76e5866e4949283d03d925a521a0ae,2013-04-23,,,500.0,,,,,,,,,,12.0,,,,,,,,,29.57,42.273328,-83.66399,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH06,Geddes Road
e71915a1d170812e9733dd0c27eb495e,2013-04-24,,,660.0,,,,,,,,,,11.0,,,,,,,,,7.3,42.265596,-83.689378,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH07,Chalmers
d360464edcca5788f51d092c41033f8a,2013-04-24,,,440.0,,,,,,,,,,9.0,,,,,,,,,6.8,42.29989,-83.89849,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH02B,Parker Rd.
cf5f3f318cd663fab67e727754912990,2013-04-25,,,1000.0,,,,,,,,,,10.0,,,,,,,,,7.3,42.28994,-83.74597,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH04,Main St.
be07bf230bb0cdf288d0b9178e3e36c5,2013-04-25,,,580.0,,,,,,,,,,8.0,,,,,,,,,7.6,42.290509,-83.73493,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH05B,Broadway St.
5f273b8ddabeaed3afa42c65107b8f2b,2013-04-28,,,1789.0,8.65,,,,,,,,,10.8,,,,,,,,,8.33,42.269485,-83.290433,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW05,"Beech Daly Rd.
Near USGS station"
b625e5cf33481ee3c33b21e84c5c2cec,2013-04-28,,,1540.0,8.43,,,,,,,,,10.8,,,,,,,,,8.23,42.233034,-83.219883,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW04,Reeck Rd.
48144a9866011fd2fa14bf2765f14e9e,2013-04-30,,,562.0,,,,,,,,,,13.3,,,,,,,,,,42.185671,-83.43126,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW06,L Huron Metropark
b5a75682496468568027c04503b7153a,2013-04-30,,,822.0,12.4,,,,,,,,,13.3,,,,,,,,,,42.126859,-83.242513,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW03,Hall Rd. at Van Horn Rd.
631b095d542dc7db45a5fa6238620430,2013-05-01,,,1341.0,10.69,,,,,,,,,17.2,,,,,,,,,,42.182306,-83.213011,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW01,Grange Rd
78f511f40957a4c57a34529bdc0b785d,2013-05-01,,,1014.0,11.8,,,,,,,,,19.4,,,,,,,,,,42.181815,-83.2477,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW02,Racho Rd.
331ef19a36c93ad0da319a3bd7d14435,2013-05-02,,,908.0,11.67,,,,,,,,,16.85,,,,,,,,,,42.087996,-83.244023,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW09,Maguire St.
142804d2391f4ace8b99fa5d5eda1311,2013-05-02,,,864.0,10.28,,,,,,,,,15.55,,,,,,,,,,42.096145,-83.278192,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,ADW08,Aspen Blvd.
6e2df4947684a4fae5ff0f49bf6ec823,2013-05-05,,,500.0,-0.06,,,,,,,,,18.0,,,,,,,,,7.5,42.38673,-83.91101,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH01,N. Territorial Rd.
90dce6be437d69ea47b2ae4189327683,2013-05-06,,,710.0,,,,,,,,,,18.0,,,,,,,,,7.9,42.317638,-83.796116,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH03,Wagner Road
197f3ddd4c97dece8b0af0ed53a89369,2013-05-06,,,970.0,,,,,,,,,,13.0,,,,,,,,,7.7,42.260992,-83.676586,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH09,Shetland Dr.
cc9af4a971fa0de9dfa28c3a26af3148,2013-05-06,,,460.0,,,,,,,,,,13.0,,,,,,,,,7.7,42.26079,-83.61227,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH10,Clark Rd.
c88bcaa744dcafc8b5825bbcd279c9e0,2013-05-07,,,580.0,,,,,,,,,,19.0,,,,,,,,,7.9,42.273328,-83.66399,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH06,Geddes Road
d2d5407ac2d29012af1dda8b3a07fc71,2013-05-07,,,1400.0,,,,,,,,,,18.0,,,,,,,,,7.9,42.280368,-83.698412,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH08B,Huron Pkwy
bc487ece5432ec83e92c3de57f424166,2013-05-08,,,1400.0,,,,,,,,,,20.0,,,,,,,,,7.7,42.265596,-83.689378,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH07,Chalmers
8abd95bdc03d69173cd027e438474a5a,2013-05-08,,,560.0,,,,,,,,,,18.0,,,,,,,,,7.5,42.29989,-83.89849,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH02B,Parker Rd.
e387a2f713e65e3130698538a5d406b2,2013-05-09,,,720.0,,,,,,,,,,18.0,,,,,,,,,7.9,42.290509,-83.73493,4297,Water Reporter,Support,True,1216,Water Reporter,Team,1421,HRWC Lake Erie Baseline Assessment Framework,5HytTWFThQ0B,MH05B,Broadway St.
